order_item_id,amazon_order_id,is_gift,is_transparency,asin,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,condition_id,condition_note,condition_subtype_id,deemed_reseller_category,ioss_number,item_approval_context_approval_status,item_approval_context_approval_type,item_price_amount,item_price_currency_code,item_tax_amount,item_tax_currencycode,points_granted_monetary_amount,points_granted_monetary_currency_code,points_granted_points_number,price_designation,product_info_detail_number_of_items,promotion_discount_amount,promotion_discount_currency_code,promotion_discount_tax_currency_code,promotion_discount_tax_amount,quantity_ordered,quantity_shipped,scheduled_delivery_end_date,scheduled_delivery_start_date,seller_sku,serial_number_required,shipping_discount_amount,shipping_discount_currency_code,shipping_discount_tax_amount,shipping_discount_tax_currency_code,shipping_price_amount,shipping_price_currency_code,shipping_tax_amount,shipping_tax_currency_code,store_chain_store_id,tax_collection_model,tax_collection_responsible_party,title
ITEM00258 ,ORDER00154,False,True,B0E7STG9797,False,Found cheaper,Collectible,Note for condition 75,Refurbished,UOSS,IOSS-60489,Approved,Automatic,166.36,USD,46.86,USD,4.56,USD,47,Standard,1,17.76,USD,USD,1.31,5,2,2025-02-02,2025-01-25,SKU-5573,False,8.24,USD,0.23,USD,16.04,USD,2.26,USD,Store-45,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00259 ,ORDER00155,True,False,B0E7STG7136,False,Changed mind,Used,Note for condition 23,Open Box,IOSS,IOSS-19534,Pending,Automatic,405.83,USD,33.4,USD,1.86,USD,75,Standard,2,14.95,USD,USD,2.85,5,5,2025-01-31,2025-01-24,SKU-8745,True,7.4,USD,1.59,USD,13.75,USD,1.70,USD,Store-37,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00260 ,ORDER00155,False,False,B0E7STG6633,False,Delayed delivery,New,Note for condition 0,New,IOSS,IOSS-43539,Approved,Automatic,330.92,USD,12.6,USD,1.06,USD,70,Standard,3,11.01,USD,USD,-3.03,10,0,2025-01-29,2025-01-28,SKU-8604,True,-9.08,USD,-0.94,USD,-4.52,USD,-2.85,USD,Store-78,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00261 ,ORDER00155,False,False,B0E7STG8309,False,Found cheaper,Preorder,Note for condition 70,Poor,UOSS,IOSS-55250,Rejected,Manual,96.23,USD,2.58,USD,1.79,USD,77,Standard,4,12.88,USD,USD,2.12,8,7,2025-02-02,2025-01-24,SKU-2307,True,4.49,USD,0.92,USD,17.12,USD,4.86,USD,Store-14,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00262 ,ORDER00155,False,False,B0E7STG1477,False,Delayed delivery,Preorder,Note for condition 63,Open Box,UOSS,IOSS-63406,Approved,Manual,208.97,USD,38.91,USD,1.26,USD,42,Standard,1,9.15,USD,USD,3.59,6,3,2025-01-29,2025-01-25,SKU-4996,True,2.69,USD,0.33,USD,1.11,USD,0.89,USD,Store-75,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00263 ,ORDER00156,False,True,B0E7STG4500,True,Changed mind,Used,Note for condition 30,Acceptable,IOSS,IOSS-41846,Approved,Manual,82.98,USD,26.7,USD,0.21,USD,1,Standard,4,13.85,USD,USD,2.31,6,0,2025-01-29,2025-01-24,SKU-5739,False,7.8,USD,0.66,USD,1.03,USD,2.32,USD,Store-84,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00264 ,ORDER00157,False,False,B0E7STG6149,True,Changed mind,New,Note for condition 8,Refurbished Warrnty,IOSS,IOSS-65630,Pending,Automatic,416.00,USD,26.04,USD,4.77,USD,70,Standard,5,6.31,USD,USD,3.08,10,1,2025-01-29,2025-01-25,SKU-2963,False,5.11,USD,0.45,USD,19.24,USD,1.34,USD,Store-33,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00265 ,ORDER00157,True,False,B0E7STG5052,False,Changed mind,Refurbished,Note for condition 60,Warranty,UOSS,IOSS-74046,Pending,Manual,372.19,USD,37.75,USD,2.37,USD,43,Standard,3,7.45,USD,USD,0.35,3,1,2025-02-01,2025-01-27,SKU-7946,True,1.72,USD,0.15,USD,13.19,USD,1.66,USD,Store-89,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00266 ,ORDER00158,True,True,B0E7STG6256,False,Delayed delivery,Club,Note for condition 91,Other,UOSS,IOSS-86984,Rejected,Automatic,324.73,USD,23.67,USD,2.95,USD,8,Standard,6,2.91,USD,USD,0.83,1,1,2025-01-31,2025-01-28,SKU-5864,False,9.81,USD,0.79,USD,6.44,USD,1.72,USD,Store-82,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00267 ,ORDER00159,False,False,B0E7STG5118,True,Changed mind,Refurbished,Note for condition 56,Acceptable,UOSS,IOSS-98999,Approved,Automatic,320.00,USD,31.71,USD,0.67,USD,46,Standard,10,13.17,USD,USD,2.13,5,0,2025-02-02,2025-01-27,SKU-3148,False,8.81,USD,1.31,USD,14.35,USD,1.95,USD,Store-53,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00268 ,ORDER00159,False,True,B0E7STG3429,False,Delayed delivery,Club,Note for condition 12,Other,IOSS,IOSS-56140,Approved,Manual,205.99,USD,43.6,USD,4.97,USD,84,Standard,1,14.69,USD,USD,4.85,10,3,2025-02-02,2025-01-27,SKU-6044,False,7.55,USD,0.84,USD,2.19,USD,0.26,USD,Store-39,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00269 ,ORDER00160,True,False,B0E7STG3741,True,Changed mind,Refurbished,Note for condition 57,Poor,UOSS,IOSS-46900,Approved,Automatic,311.45,USD,37.29,USD,0.44,USD,81,Standard,2,0.71,USD,USD,1.55,4,4,2025-01-30,2025-01-24,SKU-6441,True,0.3,USD,0.45,USD,14.74,USD,3.28,USD,Store-23,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00270 ,ORDER00160,False,True,B0E7STG8978,True,Found cheaper,Club,Note for condition 93,Mint,UOSS,IOSS-23538,Rejected,Automatic,211.21,USD,3.28,USD,0.61,USD,95,Standard,5,17.45,USD,USD,3.68,6,3,2025-01-31,2025-01-23,SKU-1948,False,3.06,USD,0.68,USD,16.43,USD,0.62,USD,Store-2,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00271 ,ORDER00160,False,False,B0E7STG2584,False,Delayed delivery,New,Note for condition 0,New,IOSS,IOSS-43539,Approved,Automatic,57.40,USD,27.67,USD,1.06,USD,70,Standard,3,11.01,USD,USD,-3.03,8,6,2025-01-29,2025-01-28,SKU-8652,True,-9.08,USD,-0.94,USD,-4.52,USD,-2.85,USD,Store-78,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00272 ,ORDER00161,True,True,B0E7STG3744,False,Found cheaper,Used,Note for condition 41,Mint,IOSS,IOSS-82549,Pending,Automatic,283.48,USD,2.84,USD,2.41,USD,29,Standard,1,18.61,USD,USD,1.41,2,2,2025-01-29,2025-01-23,SKU-8489,False,6.96,USD,0.76,USD,7.18,USD,4.29,USD,Store-80,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00273 ,ORDER00161,True,True,B0E7STG1311,True,Changed mind,Refurbished,Note for condition 59,OEM,UOSS,IOSS-22344,Rejected,Automatic,18.42,USD,30.3,USD,2.28,USD,46,Standard,9,12.26,USD,USD,1.48,8,7,2025-01-31,2025-01-23,SKU-7390,True,2.0,USD,1.67,USD,1.76,USD,0.02,USD,Store-19,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00274 ,ORDER00161,False,False,B0E7STG2359,False,Changed mind,Preorder,Note for condition 71,Club,UOSS,IOSS-61612,Approved,Manual,294.57,USD,30.76,USD,1.52,USD,7,Standard,8,4.18,USD,USD,2.72,1,0,2025-02-01,2025-01-27,SKU-2890,False,3.37,USD,0.59,USD,3.03,USD,2.32,USD,Store-21,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00275 ,ORDER00161,False,True,B0E7STG2937,False,Changed mind,New,Note for condition 2,Very Good,IOSS,IOSS-98378,Approved,Manual,162.65,USD,19.25,USD,4.16,USD,71,Standard,1,-19.20,USD,USD,"3,000.87",1,0,2025-02-01,2025-01-26,SKU-8647,True,"-4,000.22",USD,0.01,USD,"-1,000.54",USD,"-3,123.69",USD,Store-91,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00276 ,ORDER00162,False,False,B0E7STG9795,False,Found cheaper,Preorder,Note for condition 64,Any,UOSS,IOSS-83268,Approved,Automatic,273.84,USD,4.57,USD,3.19,USD,41,Standard,2,19.54,USD,USD,0.18,2,1,2025-01-31,2025-01-26,SKU-9562,True,1.82,USD,1.03,USD,16.03,USD,4.24,USD,Store-85,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00277 ,ORDER00162,False,False,B0E7STG2287,False,Changed mind,Preorder,Note for condition 71,Club,UOSS,IOSS-61612,Approved,Manual,471.13,USD,39.4,USD,1.52,USD,7,Standard,8,4.18,USD,USD,2.72,4,3,2025-02-01,2025-01-27,SKU-6559,False,3.37,USD,0.59,USD,3.03,USD,2.32,USD,Store-21,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00278 ,ORDER00163,False,True,B0E7STG9740,False,Found cheaper,Collectible,Note for condition 75,Refurbished,UOSS,IOSS-60489,Approved,Automatic,186.16,USD,8.42,USD,4.56,USD,47,Standard,1,17.76,USD,USD,1.31,6,0,2025-02-02,2025-01-25,SKU-9493,False,8.24,USD,0.23,USD,16.04,USD,2.26,USD,Store-45,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00279 ,ORDER00163,True,True,B0E7STG2669,False,Delayed delivery,Used,Note for condition 33,OEM,IOSS,IOSS-49892,Rejected,Automatic,33.88,USD,44.76,USD,3.89,USD,7,Standard,1,14.65,USD,USD,3.31,5,4,2025-01-29,2025-01-23,SKU-6266,False,0.66,USD,1.46,USD,10.25,USD,0.54,USD,Store-82,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00280 ,ORDER00164,True,False,B0E7STG6827,True,Found cheaper,Club,Note for condition 98,OEM,UOSS,IOSS-75135,Rejected,Manual,231.76,USD,23.6,USD,4.31,USD,76,Standard,3,7.59,USD,USD,1.83,10,4,2025-01-29,2025-01-28,SKU-2180,True,7.86,USD,1.14,USD,5.76,USD,4.46,USD,Store-43,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00281 ,ORDER00164,True,False,B0E7STG5383,True,Changed mind,Club,Note for condition 11,Any,IOSS,IOSS-90169,Approved,Automatic,124.23,USD,25.11,USD,2.27,USD,47,Standard,4,18.73,USD,USD,0.47,10,0,2025-01-30,2025-01-26,SKU-2839,True,2.33,USD,1.18,USD,11.89,USD,0.10,USD,Store-74,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00282 ,ORDER00164,True,True,B0E7STG9037,False,Delayed delivery,Used,Note for condition 20,Warranty,IOSS,IOSS-40234,Pending,Automatic,29.17,USD,41.15,USD,3.86,USD,19,Standard,4,2.75,USD,USD,4.48,8,1,2025-02-02,2025-01-24,SKU-2961,False,4.48,USD,1.45,USD,19.77,USD,2.16,USD,Store-23,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00283 ,ORDER00164,False,True,B0E7STG6330,False,Found cheaper,Collectible,Note for condition 73,Warranty,UOSS,IOSS-18091,Rejected,Automatic,393.63,USD,42.25,USD,0.57,USD,65,Standard,3,7.76,USD,USD,4.16,8,8,2025-01-31,2025-01-28,SKU-8624,True,7.15,USD,0.04,USD,10.58,USD,4.92,USD,Store-80,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00284 ,ORDER00165,True,True,B0E7STG1851,False,Found cheaper,Club,Note for condition 13,New,IOSS,IOSS-42781,Approved,Manual,360.05,USD,31.65,USD,2.85,USD,63,Standard,8,19.21,USD,USD,4.58,5,2,2025-02-01,2025-01-27,SKU-2228,False,2.87,USD,0.94,USD,3.93,USD,3.68,USD,Store-78,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00285 ,ORDER00165,False,False,B0E7STG5255,False,Found cheaper,Preorder,Note for condition 64,Any,UOSS,IOSS-83268,Approved,Automatic,390.73,USD,22.5,USD,3.19,USD,41,Standard,2,19.54,USD,USD,0.18,6,0,2025-01-31,2025-01-26,SKU-8173,True,1.82,USD,1.03,USD,16.03,USD,4.24,USD,Store-85,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00286 ,ORDER00165,False,True,B0E7STG3438,True,Found cheaper,Used,Note for condition 29,Very Good,IOSS,IOSS-86958,Rejected,Automatic,475.79,USD,45.03,USD,4.55,USD,14,Standard,1,3.98,USD,USD,4.58,9,8,2025-01-29,2025-01-27,SKU-4595,False,0.11,USD,1.61,USD,0.23,USD,3.34,USD,Store-2,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00287 ,ORDER00165,False,False,B0E7STG3481,True,Changed mind,Collectible,Note for condition 81,Very Good,UOSS,IOSS-52174,Rejected,Manual,380.45,USD,21.47,USD,2.27,USD,46,Standard,1,2.42,USD,USD,3.34,2,2,2025-02-01,2025-01-26,SKU-1858,True,2.51,USD,1.09,USD,5.62,USD,2.04,USD,Store-64,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00288 ,ORDER00166,False,False,B0E7STG3891,True,Delayed delivery,Club,Note for condition 95,Acceptable,UOSS,IOSS-51381,Rejected,Manual,367.23,USD,39.33,USD,0.42,USD,52,Standard,9,16.42,USD,USD,2.02,6,1,2025-01-29,2025-01-24,SKU-2178,False,2.65,USD,1.85,USD,2.87,USD,0.76,USD,Store-56,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00289 ,ORDER00166,False,True,B0E7STG2076,False,Changed mind,Refurbished,Note for condition 46,OEM,UOSS,IOSS-16200,Rejected,Manual,275.66,USD,10.58,USD,0.63,USD,61,Standard,7,1.45,USD,USD,1.79,10,9,2025-01-31,2025-01-24,SKU-3056,False,1.84,USD,0.42,USD,2.01,USD,1.87,USD,Store-82,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00290 ,ORDER00166,True,True,B0E7STG1518,True,Changed mind,New,Note for condition 17,Poor,IOSS,IOSS-69979,Pending,Manual,220.66,USD,14.16,USD,0.58,USD,43,Standard,2,8.34,USD,USD,1.47,4,4,2025-01-31,2025-01-28,SKU-4191,True,8.02,USD,0.18,USD,3.01,USD,0.98,USD,Store-19,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00291 ,ORDER00166,False,False,B0E7STG4922,True,Changed mind,Collectible,Note for condition 81,Very Good,UOSS,IOSS-52174,Rejected,Manual,25.00,USD,28.1,USD,2.27,USD,46,Standard,1,2.42,USD,USD,3.34,9,0,2025-02-01,2025-01-26,SKU-1374,True,2.51,USD,1.09,USD,5.62,USD,2.04,USD,Store-64,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00292 ,ORDER00167,True,True,B0E7STG3075,True,Found cheaper,New,Note for condition 7,Warranty,IOSS,IOSS-55443,Rejected,Manual,320.01,USD,29.57,USD,4.86,USD,44,Standard,4,19.75,USD,USD,3.99,8,3,2025-02-02,2025-01-28,SKU-7272,False,7.31,USD,0.97,USD,12.99,USD,4.10,USD,Store-76,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00293 ,ORDER00167,False,False,B0E7STG1996,True,Delayed delivery,Club,Note for condition 95,Acceptable,UOSS,IOSS-51381,Rejected,Manual,150.73,USD,19.94,USD,0.42,USD,52,Standard,9,16.42,USD,USD,2.02,5,2,2025-01-29,2025-01-24,SKU-6278,False,2.65,USD,1.85,USD,2.87,USD,0.76,USD,Store-56,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00294 ,ORDER00167,False,True,B0E7STG4976,True,Found cheaper,Club,Note for condition 93,Mint,UOSS,IOSS-23538,Rejected,Automatic,58.65,USD,35.97,USD,0.61,USD,95,Standard,5,17.45,USD,USD,3.68,1,1,2025-01-31,2025-01-23,SKU-2570,False,3.06,USD,0.68,USD,16.43,USD,0.62,USD,Store-2,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00295 ,ORDER00168,False,False,B0E7STG4787,True,Found cheaper,New,Note for condition 6,OEM,IOSS,IOSS-74555,Pending,Automatic,492.61,USD,1.15,USD,4.82,USD,94,Standard,4,0.37,USD,USD,4.34,4,3,2025-01-31,2025-01-24,SKU-2407,False,3.19,USD,0.41,USD,4.29,USD,0.40,USD,Store-92,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00296 ,ORDER00168,False,False,B0E7STG3151,False,Delayed delivery,Preorder,Note for condition 63,Open Box,UOSS,IOSS-63406,Approved,Manual,89.66,USD,27.01,USD,1.26,USD,42,Standard,1,9.15,USD,USD,3.59,10,1,2025-01-29,2025-01-25,SKU-5142,True,2.69,USD,0.33,USD,1.11,USD,0.89,USD,Store-75,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00297 ,ORDER00168,False,True,B0E7STG7104,True,Found cheaper,Used,Note for condition 37,Open Box,IOSS,IOSS-77124,Rejected,Automatic,226.70,USD,19.3,USD,2.44,USD,14,Standard,2,19.92,USD,USD,1.81,7,0,2025-02-01,2025-01-24,SKU-3205,True,3.24,USD,1.05,USD,13.7,USD,3.40,USD,Store-32,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00298 ,ORDER00168,True,False,B0E7STG1033,True,Changed mind,Club,Note for condition 11,Any,IOSS,IOSS-90169,Approved,Automatic,23.61,USD,23.14,USD,2.27,USD,47,Standard,4,18.73,USD,USD,0.47,10,1,2025-01-30,2025-01-26,SKU-9674,True,2.33,USD,1.18,USD,11.89,USD,0.10,USD,Store-74,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00299 ,ORDER00168,False,True,B0E7STG7179,False,Changed mind,Preorder,Note for condition 68,Very Good,UOSS,IOSS-28124,Approved,Manual,204.46,USD,6.74,USD,4.61,USD,51,Standard,5,8.06,USD,USD,2.72,8,1,2025-01-31,2025-01-23,SKU-7257,False,5.77,USD,0.65,USD,14.96,USD,2.94,USD,Store-77,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00300 ,ORDER00169,False,True,B0E7STG4633,False,Found cheaper,Club,Note for condition 92,New,UOSS,IOSS-17974,Approved,Automatic,469.46,USD,44.92,USD,0.48,USD,89,Standard,2,11.93,USD,USD,0.72,6,3,2025-02-02,2025-01-24,SKU-4388,False,0.94,USD,0.81,USD,17.94,USD,3.65,USD,Store-91,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00301 ,ORDER00169,False,False,B0E7STG7060,True,Delayed delivery,Club,Note for condition 95,Acceptable,UOSS,IOSS-51381,Rejected,Manual,480.19,USD,21.72,USD,0.42,USD,52,Standard,9,16.42,USD,USD,2.02,7,7,2025-01-29,2025-01-24,SKU-5603,False,2.65,USD,1.85,USD,2.87,USD,0.76,USD,Store-56,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00302 ,ORDER00170,False,False,B0E7STG7794,False,Delayed delivery,Preorder,Note for condition 63,Open Box,UOSS,IOSS-63406,Approved,Manual,67.25,USD,42.67,USD,1.26,USD,42,Standard,1,9.15,USD,USD,3.59,2,2,2025-01-29,2025-01-25,SKU-5256,True,2.69,USD,0.33,USD,1.11,USD,0.89,USD,Store-75,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00303 ,ORDER00170,False,False,B0E7STG2278,False,Changed mind,Used,Note for condition 44,Poor,UOSS,IOSS-72636,Pending,Manual,279.92,USD,21.29,USD,3.78,USD,31,Standard,9,3.15,USD,USD,3.73,2,1,2025-02-02,2025-01-25,SKU-7442,True,7.61,USD,0.67,USD,19.4,USD,4.8,USD,Store-66,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00304 ,ORDER00170,True,True,B0E7STG6748,False,Delayed delivery,Used,Note for condition 20,Warranty,IOSS,IOSS-40234,Pending,Automatic,124.80,USD,39.87,USD,3.86,USD,19,Standard,4,2.75,USD,USD,4.48,2,2,2025-02-02,2025-01-24,SKU-8859,False,4.48,USD,1.45,USD,19.77,USD,2.16,USD,Store-23,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00305 ,ORDER00170,True,True,B0E7STG1485,True,Delayed delivery,Club,Note for condition 50,Open Box,UOSS,IOSS-29313,Approved,Manual,385.18,USD,19.99,USD,1.02,USD,12,Standard,7,17.08,USD,USD,0.53,3,2,2025-01-30,2025-01-28,SKU-4018,True,4.09,USD,0.71,USD,13.26,USD,1.47,USD,Store-59,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00306 ,ORDER00171,False,False,B0E7STG1217,True,Changed mind,Collectible,Note for condition 79,New,UOSS,IOSS-85635,Pending,Automatic,365.26,USD,49.97,USD,0.11,USD,84,Standard,10,9.55,USD,USD,4.85,10,6,2025-02-01,2025-01-26,SKU-3672,False,3.21,USD,0.43,USD,4.83,USD,2.98,USD,Store-9,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00307 ,ORDER00171,False,False,B0E7STG8450,False,Delayed delivery,Collectible,Note for condition 84,Club,UOSS,IOSS-19751,Rejected,Manual,101.42,USD,7.72,USD,1.9,USD,36,Standard,7,13.18,USD,USD,4.9,8,0,2025-01-29,2025-01-24,SKU-3952,True,1.77,USD,1.42,USD,0.53,USD,2.29,USD,Store-66,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00308 ,ORDER00171,False,True,B0E7STG7238,True,Found cheaper,Club,Note for condition 93,Mint,UOSS,IOSS-23538,Rejected,Automatic,305.76,USD,16.1,USD,0.61,USD,95,Standard,5,17.45,USD,USD,3.68,10,5,2025-01-31,2025-01-23,SKU-3238,False,3.06,USD,0.68,USD,16.43,USD,0.62,USD,Store-2,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00309 ,ORDER00171,False,False,B0E7STG6188,True,Delayed delivery,Club,Note for condition 96,Poor,UOSS,IOSS-48516,Pending,Automatic,302.35,USD,42.01,USD,1.12,USD,39,Standard,4,15.24,USD,USD,3.28,8,3,2025-01-31,2025-01-23,SKU-6336,False,6.5,USD,0.02,USD,5.21,USD,2.73,USD,Store-74,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00310 ,ORDER00172,False,True,B0E7STG3307,False,Delayed delivery,Refurbished,Note for condition 47,Warranty,UOSS,IOSS-30405,Approved,Automatic,374.52,USD,46.59,USD,1.62,USD,80,Standard,1,16.81,USD,USD,3.07,6,4,2025-02-02,2025-01-28,SKU-2364,True,3.85,USD,1.35,USD,19.22,USD,2.32,USD,Store-72,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00311 ,ORDER00172,True,False,B0E7STG1984,True,Changed mind,New,Note for condition 19,OEM,IOSS,IOSS-91076,Pending,Manual,469.80,USD,33.31,USD,4.46,USD,89,Standard,7,7.56,USD,USD,2.75,3,2,2025-02-01,2025-01-24,SKU-8449,True,0.15,USD,1.45,USD,1.00,USD,4.08,USD,Store-71,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00312 ,ORDER00172,True,False,B0E7STG5577,True,Changed mind,Refurbished,Note for condition 49,Refurbished,UOSS,IOSS-78419,Approved,Manual,28.71,USD,22.88,USD,0.91,USD,68,Standard,7,16.15,USD,USD,3.67,3,0,2025-01-29,2025-01-25,SKU-5377,False,4.85,USD,1.74,USD,16.33,USD,0.44,USD,Store-48,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00313 ,ORDER00172,False,True,B0E7STG7419,True,Changed mind,Collectible,Note for condition 90,Any,UOSS,IOSS-81335,Approved,Automatic,144.22,USD,46.7,USD,1.01,USD,38,Standard,10,10.82,USD,USD,1.07,7,0,2025-02-02,2025-01-25,SKU-4202,True,0.82,USD,1.64,USD,19.35,USD,1.05,USD,Store-77,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00314 ,ORDER00173,False,True,B0E7STG3589,False,Changed mind,New,Note for condition 18,Club,IOSS,IOSS-42187,Approved,Automatic,28.49,USD,46.11,USD,0.49,USD,4,Standard,6,11.41,USD,USD,2.95,10,7,2025-02-02,2025-01-24,SKU-1790,False,1.14,USD,1.91,USD,15.27,USD,2.25,USD,Store-45,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00315 ,ORDER00173,False,False,B0E7STG3847,True,Found cheaper,New,Note for condition 6,OEM,IOSS,IOSS-74555,Pending,Automatic,488.66,USD,45.6,USD,4.82,USD,94,Standard,4,0.37,USD,USD,4.34,8,4,2025-01-31,2025-01-24,SKU-3205,False,3.19,USD,0.41,USD,4.29,USD,0.40,USD,Store-92,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00316 ,ORDER00173,True,False,B0E7STG8044,True,Changed mind,Club,Note for condition 11,Any,IOSS,IOSS-90169,Approved,Automatic,437.80,USD,33.12,USD,2.27,USD,47,Standard,4,18.73,USD,USD,0.47,4,4,2025-01-30,2025-01-26,SKU-9473,True,2.33,USD,1.18,USD,11.89,USD,0.10,USD,Store-74,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00317 ,ORDER00174,False,False,B0E7STG6189,False,Changed mind,Club,Note for condition 94,Very Good,UOSS,IOSS-39006,Rejected,Manual,93.77,USD,30.81,USD,4.86,USD,59,Standard,6,1.15,USD,USD,3.87,1,1,2025-01-31,2025-01-24,SKU-9390,False,5.9,USD,1.01,USD,18.03,USD,4.45,USD,Store-24,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00318 ,ORDER00174,True,False,B0E7STG3201,True,Changed mind,New,Note for condition 4,Poor,IOSS,IOSS-18590,Pending,Automatic,77.16,USD,43.22,USD,2.18,USD,7,Standard,8,16.67,USD,USD,0.12,10,2,2025-01-29,2025-01-26,SKU-3373,False,9.74,USD,1.13,USD,16.48,USD,4.87,USD,Store-99,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00319 ,ORDER00174,False,True,B0E7STG8856,True,Found cheaper,Used,Note for condition 40,New,IOSS,IOSS-61753,Pending,Automatic,357.14,USD,1.77,USD,1.95,USD,79,Standard,7,15.57,USD,USD,1.00,9,1,2025-01-31,2025-01-24,SKU-9291,False,5.21,USD,0.75,USD,9.99,USD,2.20,USD,Store-3,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00320 ,ORDER00175,False,False,B0E7STG4956,True,Found cheaper,Preorder,Note for condition 67,Mint,UOSS,IOSS-89393,Approved,Automatic,66.32,USD,25.68,USD,3.78,USD,73,Standard,9,3.83,USD,USD,2.62,1,0,2025-02-01,2025-01-28,SKU-6094,False,9.48,USD,0.36,USD,2.64,USD,2.35,USD,Store-60,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00321 ,ORDER00175,True,True,B0E7STG3158,False,Delayed delivery,New,Note for condition 5,Club,IOSS,IOSS-95905,Pending,Automatic,130.89,USD,8.78,USD,4.53,USD,55,Standard,7,19.82,USD,USD,"-3,001.97",8,5,2025-02-01,2025-01-28,SKU-1748,False,0.14,USD,0.21,USD,11.35,USD,0.73,USD,Store-47,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00322 ,ORDER00175,False,False,B0E7STG3737,False,Delayed delivery,Preorder,Note for condition 63,Open Box,UOSS,IOSS-63406,Approved,Manual,68.48,USD,24.38,USD,1.26,USD,42,Standard,1,9.15,USD,USD,3.59,1,0,2025-01-29,2025-01-25,SKU-9726,True,2.69,USD,0.33,USD,1.11,USD,0.89,USD,Store-75,MarketplaceFacilitator,Amazon Services,Laptop Stand
